nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.20351234,0.45354897,0.27286208,0.64423853,0.3109359,0.46258724,0.418755,0.6153319,0.37874123,0.3172861,0.49801418,0.5259774,0.42995065,0.13208401,0.61307156,0.6830532,0.6071986,0.56368023,0.86766094,0.5421376,0.75592923,0.38485146,0.9243489,0.6681203,0.9384412,0.44331026,backhand
0.16754022,0.51040286,0.2534341,0.6777093,0.30235845,0.52240074,0.42354748,0.71887976,0.39452174,0.40601352,0.5756678,0.73465973,0.48878783,0.22546878,0.6089401,0.72860014,0.5925699,0.612189,0.89949626,0.604632,0.7632407,0.41006222,0.92358613,0.75560606,0.9795601,0.40207112,backhand
0.24941017,0.46871656,0.31233686,0.6151428,0.37018058,0.5010654,0.46285322,0.6893309,0.4884713,0.41586685,0.5705366,0.76106673,0.59160936,0.29337758,0.6465754,0.65391046,0.637258,0.5454899,0.934063,0.5672268,0.7954088,0.37492523,0.9297415,0.7358393,0.9952637,0.3122765,backhand
0.23391181,0.40224966,0.3151259,0.5265231,0.3729213,0.44239098,0.45124066,0.6408377,0.50661165,0.4166343,0.55798745,0.7660084,0.6072122,0.3326138,0.67074823,0.5645387,0.66360873,0.46218687,0.9598196,0.50245625,0.84290385,0.3004608,0.942345,0.6929488,0.97856754,0.2100526,backhand
0.24131648,0.35127604,0.34441784,0.4797384,0.3419749,0.43936503,0.46115234,0.63530815,0.48777947,0.5387441,0.54205376,0.79203004,0.6573676,0.5268931,0.6882135,0.51861286,0.676113,0.41154945,0.9842251,0.45181534,0.88449097,0.24203102,0.96509546,0.6669832,0.98407876,0.19364029,backhand
0.26166454,0.29857537,0.36210877,0.42781174,0.35653043,0.39423442,0.45802677,0.6078187,0.54018533,0.45649236,0.5339285,0.7671109,0.6466659,0.40998414,0.7183602,0.46591416,0.7027212,0.35114542,0.98195183,0.38914245,0.9131942,0.20352812,0.9758504,0.5880956,0.9782688,0.15657271,backhand
0.2634677,0.28684965,0.3556115,0.40786573,0.3602802,0.37285942,0.45083526,0.5860605,0.5250821,0.47657046,0.5180276,0.77065307,0.6571212,0.4858267,0.73090833,0.46110058,0.71674544,0.34489518,0.9802883,0.3536314,0.9064365,0.16815728,0.96707,0.5787476,0.9894431,0.11898354,backhand
0.26009983,0.26801714,0.37503248,0.39109024,0.37580702,0.3697122,0.4633996,0.58714974,0.5421986,0.49888632,0.5318332,0.78855056,0.6110722,0.54688996,0.7497169,0.45892766,0.7380724,0.34037074,0.981346,0.31160417,0.92011106,0.15525845,0.9799801,0.3622643,0.9917178,0.13039923,backhand
0.2541317,0.25543654,0.3789667,0.39589897,0.38086775,0.3624888,0.49767834,0.56068754,0.5139297,0.54565984,0.6245573,0.60673976,0.6145775,0.602181,0.76674646,0.446464,0.74969953,0.34134036,0.9773092,0.25755715,0.94650006,0.14832619,0.9939344,0.34660414,1.0092182,0.15178598,backhand
0.29097623,0.32665795,0.4144483,0.46430963,0.37892592,0.47017857,0.5344059,0.65827256,0.51316154,0.6440422,0.65629315,0.79016274,0.62843853,0.75301635,0.764316,0.5479828,0.7433606,0.49389082,0.96135116,0.2511223,0.91963625,0.2430746,0.98543173,0.34791222,0.94251925,0.3670908,backhand
