nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1679497,0.49754888,0.22479826,0.601083,0.23850124,0.5450022,0.19838414,0.43560687,0.29189444,0.41659355,0.092900544,0.48185623,0.2472817,0.32978603,0.50343746,0.6630478,0.49683684,0.61010253,0.7085397,0.5364458,0.5988776,0.47908318,0.8856068,0.6715656,0.7606181,0.57482064,backhand
0.2045666,0.4955686,0.243599,0.59754366,0.24707197,0.551675,0.23233236,0.480542,0.28468493,0.4160325,0.16713172,0.45413914,0.18159024,0.44882575,0.5169532,0.6499951,0.50837207,0.6012329,0.71062094,0.5512721,0.6125554,0.4873702,0.88989574,0.6719376,0.7501759,0.5834681,backhand
0.14257097,0.4533952,0.21046554,0.5702716,0.21929719,0.48702133,0.20887595,0.47088215,0.2368455,0.36313292,0.11278189,0.4213005,0.1747397,0.34728602,0.4760158,0.60394895,0.47548923,0.54864746,0.6818865,0.5225377,0.5981685,0.4519794,0.8829916,0.63592523,0.73342526,0.5405503,backhand
0.14592384,0.47351313,0.2032686,0.5692076,0.19982506,0.5103589,0.23470035,0.3897556,0.23141864,0.37701595,0.14844945,0.42594334,0.17607057,0.37126285,0.4716787,0.61082447,0.46684495,0.5642479,0.6664407,0.54739696,0.5967947,0.47497806,0.8898486,0.65243244,0.7513219,0.5616476,backhand
0.11628024,0.4509626,0.17924944,0.5674678,0.1810463,0.47606647,0.19514193,0.55294454,0.19462526,0.33258057,0.10798193,0.47168157,0.17161378,0.39861363,0.44809228,0.591171,0.44747505,0.5482256,0.6487573,0.5489981,0.582485,0.47682852,0.87457615,0.635746,0.75539786,0.57262594,backhand
0.110990785,0.49343044,0.18648882,0.56367135,0.18549013,0.530592,0.1611774,0.6451679,0.2100802,0.3521309,0.08481711,0.55860907,0.18447164,0.4037642,0.44487467,0.6019583,0.44488475,0.5727142,0.64103377,0.5632664,0.6050052,0.5179142,0.8546877,0.6460189,0.76427084,0.5871207,backhand
0.108875275,0.49938977,0.1832937,0.5585711,0.17040542,0.5466023,0.30682722,0.5989726,0.2253537,0.45624274,0.21975954,0.47692487,0.24459124,0.40901443,0.4456905,0.58945847,0.44602546,0.57303613,0.6432298,0.5566954,0.62684476,0.5319816,0.84923804,0.6617168,0.7914795,0.59259814,backhand
0.11196215,0.45620385,0.17023937,0.5519667,0.17813154,0.48606452,0.32899967,0.5459644,0.24612467,0.40378708,0.379885,0.44615722,0.3052215,0.31186724,0.44605023,0.57218,0.4458513,0.52347827,0.65078354,0.51979,0.6443362,0.49876812,0.8559972,0.6459765,0.8292487,0.5576086,backhand
0.10995268,0.47884735,0.1593163,0.5640563,0.17977513,0.52032554,0.32192436,0.52806944,0.2976298,0.48030406,0.408689,0.39076856,0.32494095,0.32856655,0.44737452,0.5783931,0.44928345,0.54933083,0.6574567,0.55550534,0.6566303,0.53522545,0.83628607,0.71333116,0.86045265,0.56549054,backhand
0.11653318,0.47696748,0.15388809,0.5156473,0.17335725,0.57157433,0.29955938,0.4262789,0.32620963,0.5341031,0.35109574,0.28340715,0.39540625,0.37165895,0.4457425,0.52680916,0.44609925,0.5614379,0.65822583,0.5340277,0.65384585,0.5324067,0.81053394,0.7279247,0.86598915,0.54914045,backhand
