nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.13396393,0.26675144,0.18022074,0.42910734,0.20408526,0.30390674,0.31326482,0.40003988,0.2546147,0.14740548,0.22189641,0.28454956,0.21635282,0.25046584,0.48716724,0.4714241,0.4917916,0.4469992,0.76384526,0.42455646,0.7297739,0.4588238,0.87808037,0.6241292,0.85048604,0.62453395,backhand
0.13660258,0.35780847,0.17988347,0.5026315,0.21847583,0.34631658,0.280765,0.45562318,0.24316338,0.1736701,0.23071247,0.3247046,0.22565381,0.2631363,0.4842441,0.5495326,0.49653557,0.4643033,0.7569776,0.54096377,0.712927,0.45386845,0.8754768,0.7070406,0.85706156,0.6679941,backhand
0.14210321,0.33190244,0.1556315,0.5055352,0.21166502,0.36071846,0.24009115,0.45492753,0.28006086,0.2620889,0.25651368,0.30371168,0.26484466,0.16035168,0.47611406,0.5578317,0.4802279,0.47249505,0.7356957,0.58809346,0.69798774,0.3873924,0.89346564,0.76598716,0.8234912,0.55132294,backhand
0.14108086,0.32258216,0.14797826,0.4847035,0.23372298,0.344622,0.20679548,0.46680415,0.33056393,0.2516833,0.23878783,0.34299204,0.32539025,0.122758955,0.46468347,0.53197527,0.4729648,0.44947985,0.7247112,0.5988542,0.66880065,0.33917803,0.88121176,0.7800261,0.84298664,0.43647653,backhand
0.16044195,0.31671005,0.16890287,0.4723855,0.23804383,0.35868627,0.2115911,0.43174794,0.36515102,0.270749,0.20730071,0.35051227,0.40641364,0.14325699,0.47498688,0.5152943,0.4851404,0.43709877,0.70997036,0.59973454,0.6712045,0.32262072,0.8755272,0.7877835,0.87559897,0.34193492,backhand
0.14131264,0.28957662,0.15455794,0.46271637,0.22754866,0.33622485,0.15360437,0.44690818,0.37159535,0.28295586,0.13371876,0.3592795,0.4647278,0.17650726,0.46601316,0.5008301,0.4827936,0.41327935,0.7139993,0.5731977,0.6735075,0.30067527,0.8655698,0.77210134,0.90341455,0.28271422,backhand
0.16120692,0.2732956,0.16651481,0.3988568,0.21768406,0.3394748,0.14827175,0.45891982,0.39024335,0.29334134,0.12710664,0.4269997,0.5161837,0.22365087,0.45828465,0.45049602,0.47516367,0.41156363,0.7032652,0.51052797,0.675429,0.29876742,0.83045244,0.7055293,0.8970194,0.3092946,backhand
0.15288648,0.24548733,0.14289927,0.4004123,0.18593416,0.31284803,0.13953917,0.5072041,0.3065263,0.33885917,0.04958814,0.4606742,0.39010772,0.32345656,0.4536013,0.439481,0.46486685,0.346053,0.7058954,0.46098337,0.67747307,0.2912065,0.815944,0.6286863,0.8807529,0.3297707,backhand
0.20346975,0.2664628,0.19929616,0.41627342,0.2414911,0.33994776,0.17689689,0.52172315,0.32230115,0.3985474,0.10870576,0.51980007,0.24030218,0.38344434,0.48137692,0.46355033,0.49280342,0.39619574,0.7147232,0.4508382,0.6890698,0.34994218,0.832273,0.5900788,0.87393224,0.39655313,backhand
0.20725349,0.29915494,0.19410555,0.43952337,0.223933,0.37034288,0.16108255,0.5421395,0.25512755,0.45203134,0.11195445,0.5817187,0.2269398,0.4341753,0.47557372,0.4928801,0.4842403,0.44060314,0.70043546,0.43011445,0.6981669,0.40968698,0.85182875,0.58458173,0.8958162,0.4545163,backhand
0.19927272,0.31384063,0.18907632,0.43338588,0.1981147,0.39841178,0.1380877,0.57366014,0.15455699,0.5242106,0.11670368,0.62522626,0.14495893,0.5516425,0.46829024,0.50543535,0.47249871,0.48387346,0.67711157,0.43762273,0.6763755,0.4355219,0.85672843,0.52077895,0.8558722,0.5151579,backhand
0.18822427,0.30059928,0.18296167,0.4181825,0.18468785,0.3957058,0.14247148,0.5708371,0.14141509,0.55527234,0.14425243,0.6610005,0.14124951,0.64441186,0.4725335,0.49485636,0.47548354,0.48865232,0.6912406,0.4172121,0.6880389,0.4258584,0.88907117,0.50157714,0.88153386,0.50398475,backhand
0.15461035,0.27541545,0.14660926,0.38813382,0.16118489,0.371854,0.13945946,0.5059098,0.13830087,0.49407178,0.1542602,0.5967136,0.1516652,0.57516015,0.432824,0.47320154,0.43655866,0.46679184,0.6764106,0.39418373,0.674486,0.4127082,0.91188335,0.42721137,0.8729158,0.50029624,backhand
0.15692797,0.3113735,0.15003003,0.41831648,0.16277497,0.39756173,0.15639386,0.54992753,0.15931946,0.54196745,0.21779345,0.6249344,0.22131266,0.60405797,0.4293376,0.4942249,0.43470058,0.48724598,0.6577204,0.42749548,0.6545198,0.43080464,0.9039885,0.41461834,0.82786936,0.5516821,backhand
0.1427657,0.30793023,0.15773132,0.40919596,0.16550465,0.3967525,0.19252074,0.54459524,0.19062747,0.5349568,0.26224327,0.60130453,0.2691342,0.58401114,0.431932,0.48917842,0.43495795,0.47928566,0.65305805,0.42195863,0.64830273,0.43429807,0.89876974,0.41091114,0.82295823,0.5483818,backhand
0.15325108,0.32738474,0.17922217,0.41438082,0.18034086,0.43192017,0.2771657,0.54760194,0.27619633,0.5557316,0.37703344,0.49942583,0.3858144,0.55128455,0.4361591,0.48693684,0.43728703,0.5038316,0.6512775,0.42669606,0.64027065,0.4448467,0.8902372,0.43954256,0.82006097,0.50536925,backhand
0.15046395,0.36578834,0.1941523,0.4503721,0.19193141,0.45570168,0.30557474,0.536561,0.31692302,0.5450721,0.45112026,0.56133664,0.44762802,0.56383747,0.4523542,0.49305156,0.45684132,0.50443655,0.6685727,0.45255792,0.65738124,0.46343362,0.8883843,0.49333596,0.8510278,0.50085825,backhand
0.146035,0.37167937,0.20010313,0.44830906,0.19253154,0.45998606,0.33679602,0.5189797,0.33526954,0.5242725,0.48592094,0.5056032,0.48163784,0.5313578,0.45571607,0.4986777,0.45898852,0.5052315,0.678748,0.46118236,0.6747866,0.46072832,0.8992911,0.5343135,0.8557344,0.50279945,backhand
0.13575707,0.40087515,0.20265995,0.4414233,0.19354048,0.51719743,0.33615026,0.47787338,0.33095545,0.54268056,0.4340154,0.4643595,0.42307174,0.47757187,0.45595017,0.4944759,0.4560889,0.52953863,0.6616207,0.48121607,0.65453756,0.47294697,0.8786597,0.5914198,0.82814586,0.43189004,backhand
0.120475724,0.40548846,0.20617218,0.39844376,0.19690473,0.5160133,0.34674,0.3978282,0.31106046,0.5117898,0.27225074,0.40701675,0.31618956,0.4372189,0.4559142,0.4585988,0.4565583,0.5216168,0.6771371,0.46521643,0.66482925,0.46013078,0.880989,0.5874948,0.85426235,0.37754053,backhand
0.12037548,0.3977867,0.21515001,0.38028315,0.20624363,0.52075434,0.34517577,0.3630283,0.34056795,0.5310438,0.45485705,0.29425108,0.34801352,0.43604332,0.46470648,0.4442649,0.46267882,0.51373786,0.6948398,0.42912525,0.67763335,0.42681947,0.871156,0.5936515,0.8572917,0.34849724,backhand
0.13487025,0.43865153,0.23514906,0.3964568,0.2199004,0.5511299,0.3606989,0.35939074,0.33890915,0.5433831,0.45466617,0.29540375,0.36376342,0.46258342,0.4889182,0.46657103,0.48412815,0.5459104,0.7130335,0.43671066,0.69079435,0.44906852,0.8709132,0.61041903,0.8944412,0.3761464,backhand
0.13767554,0.45770174,0.23756419,0.41596788,0.23380725,0.5750633,0.36268565,0.3679267,0.37464625,0.5995368,0.42344534,0.29657507,0.40745485,0.52814114,0.48589978,0.48148414,0.48125368,0.5517066,0.7095776,0.42144012,0.6954051,0.45510048,0.84561425,0.6093641,0.88673204,0.4100139,backhand
0.14029106,0.47964475,0.22707386,0.4356999,0.2318419,0.5972249,0.3630569,0.37847355,0.3712067,0.6331349,0.3974086,0.29667088,0.42471245,0.5632718,0.48792794,0.49698806,0.48502836,0.57347953,0.7080186,0.41740292,0.6901448,0.4602364,0.83526844,0.6216079,0.8852084,0.45750457,backhand
0.13360234,0.50052595,0.22076966,0.44011995,0.23170285,0.60999024,0.35643047,0.37902164,0.37385187,0.6436431,0.37210307,0.29634428,0.43046516,0.5798606,0.48974586,0.49920595,0.486831,0.581795,0.7056795,0.40350235,0.68014723,0.47298285,0.8335729,0.5889377,0.88185334,0.5057679,backhand
