nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.13603295,0.5984741,0.19630742,0.5172626,0.19270863,0.489852,0.2088338,0.63171715,0.24716987,0.45563683,0.17035717,0.57682735,0.18818964,0.511805,0.46646273,0.42485103,0.46684,0.41982532,0.6622149,0.46146607,0.67843837,0.46625707,0.81919986,0.34417608,0.9230138,0.36722702,forehand
0.16469665,0.5865735,0.20976096,0.557133,0.1968926,0.46836093,0.2115562,0.6477172,0.25479758,0.42568985,0.14534672,0.6872282,0.18165837,0.5186893,0.4580806,0.43054083,0.45786935,0.4159322,0.64824945,0.46316972,0.65935934,0.47870356,0.7883579,0.33640936,0.88469785,0.3826719,forehand
0.21293294,0.5773415,0.22438367,0.50803226,0.20168358,0.47951794,0.23906547,0.51439494,0.17039084,0.51845014,0.17792207,0.5357832,0.1784508,0.5067075,0.44907486,0.391247,0.45028377,0.38942403,0.6390852,0.4376437,0.6531547,0.46027002,0.77346766,0.29713574,0.8863276,0.37442553,forehand
0.06922236,0.65227246,0.13839564,0.58781576,0.12151,0.5381569,0.17829803,0.6953501,0.19555943,0.41432193,0.15079328,0.73870623,0.19052552,0.46114555,0.4117046,0.44400844,0.4086556,0.44305775,0.6262906,0.48624232,0.6382972,0.5226685,0.7699637,0.33060798,0.8959475,0.41982305,forehand
0.21549863,0.5961348,0.20226108,0.5176219,0.20346443,0.49899986,0.23729034,0.6355686,0.25209135,0.3618972,0.2233334,0.6928959,0.22125378,0.69899654,0.44807944,0.3965981,0.44889554,0.4000822,0.6288383,0.4491388,0.6429982,0.47946212,0.7797052,0.29709053,0.87819684,0.4002075,forehand
0.15743838,0.56187844,0.16949129,0.5219457,0.16534705,0.45685628,0.18424919,0.62980163,0.21139318,0.32927963,0.1846304,0.72192556,0.15360175,0.41885635,0.40871406,0.3920151,0.41092542,0.38324142,0.6153109,0.4240477,0.6282372,0.46752945,0.79266566,0.27402797,0.88256264,0.39699066,forehand
0.08995518,0.57851875,0.120251715,0.5068602,0.11033024,0.48280153,0.20219103,0.644793,0.20751698,0.328232,0.20446251,0.7486738,0.27445626,0.31695306,0.3993118,0.38046792,0.39974558,0.38094512,0.618604,0.40828213,0.63086736,0.46524107,0.80386347,0.2698741,0.89421356,0.39539206,forehand
0.15004273,0.5429974,0.19358006,0.52404034,0.18732406,0.4198136,0.2500695,0.6184074,0.27359632,0.3245995,0.26190686,0.711258,0.36223698,0.3100096,0.418195,0.3895508,0.42083317,0.3629281,0.6229489,0.40119556,0.6378738,0.43963397,0.8062983,0.27255952,0.8856774,0.39519235,forehand
0.113352485,0.5547166,0.18704616,0.5215999,0.17339319,0.43751058,0.24871816,0.6169332,0.26859048,0.3310734,0.25877947,0.7319195,0.32312047,0.34517598,0.41822392,0.38774946,0.41859013,0.366611,0.6203169,0.3936501,0.6366626,0.44305903,0.81108314,0.27160868,0.8905844,0.4081212,forehand
0.122275546,0.5460305,0.19809213,0.5004944,0.18992177,0.45368734,0.26349756,0.59145576,0.24598788,0.38605765,0.26912335,0.68027616,0.35545513,0.35722923,0.42777488,0.3759025,0.42834395,0.37427723,0.61973727,0.37639895,0.6355399,0.43889633,0.80763376,0.27360892,0.8819254,0.41153672,forehand
