nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.22525157,0.48843008,0.3155554,0.41134405,0.31026554,0.5755143,0.4517491,0.37782502,0.4450631,0.6344721,0.513594,0.4527395,0.5039026,0.5632601,0.54070956,0.45676136,0.53482825,0.56352544,0.75916004,0.44733474,0.724447,0.5745588,0.96600425,0.47225088,0.9279232,0.6068035,neutral
0.197893,0.49213198,0.29940614,0.39787686,0.298349,0.57722723,0.43728223,0.37428406,0.4358679,0.6343227,0.50677395,0.43765417,0.5003099,0.55936956,0.5252832,0.45371658,0.5232337,0.5650599,0.73423934,0.442206,0.71097326,0.5749582,0.94385016,0.4651131,0.9235577,0.6054876,neutral
0.18713541,0.49356067,0.29302672,0.3944451,0.29223755,0.5792999,0.43560943,0.37081504,0.434554,0.64244777,0.5106462,0.43458217,0.49135965,0.5708346,0.52015656,0.45398057,0.5202168,0.5643503,0.72798157,0.44009897,0.70911354,0.5763777,0.9476403,0.46435374,0.92317176,0.6044929,neutral
0.19063568,0.4854003,0.29458725,0.39557788,0.2953965,0.57751065,0.43715698,0.36469483,0.43976185,0.63603026,0.51046294,0.4420102,0.48891193,0.5571464,0.52230567,0.45395753,0.52303267,0.5642763,0.72271776,0.43244925,0.7149775,0.5741687,0.94778657,0.45675912,0.9245534,0.6013465,neutral
0.19712213,0.4861623,0.2981339,0.40313074,0.29628736,0.57830673,0.43809098,0.3688011,0.4393944,0.63509583,0.5075675,0.4339844,0.48625365,0.5575971,0.5187142,0.45603922,0.5219789,0.56536925,0.7119925,0.43021378,0.7065459,0.58092564,0.93395466,0.44957724,0.92456937,0.60162985,neutral
0.17891242,0.48571864,0.2760113,0.40177107,0.28025833,0.5854024,0.42531258,0.36889112,0.42958423,0.64195395,0.5091295,0.42191896,0.48342502,0.55676323,0.5103476,0.45398605,0.5126132,0.56778514,0.70120895,0.4183519,0.69510436,0.5755747,0.9258745,0.44185618,0.92030185,0.6017857,neutral
0.1630942,0.48579302,0.2633382,0.40133467,0.26683295,0.5809071,0.41408938,0.36755574,0.42151442,0.6444086,0.50671095,0.4003085,0.4714931,0.5648313,0.50142926,0.45027283,0.5019486,0.5635057,0.6943187,0.40320075,0.690707,0.5751164,0.91925037,0.42988002,0.9178708,0.5999321,neutral
0.15618525,0.47196224,0.2560801,0.39268774,0.25510466,0.56920904,0.4045673,0.355777,0.4037892,0.6337026,0.4988063,0.39656374,0.46693614,0.561961,0.49698794,0.43733472,0.4988954,0.55309016,0.6867731,0.3828213,0.6898455,0.5712251,0.9043743,0.4137643,0.9118085,0.5931613,neutral
0.14480558,0.4754006,0.23972698,0.39292464,0.24554735,0.5761616,0.39618272,0.3592967,0.39726648,0.6412092,0.47847512,0.40191725,0.4462328,0.55892265,0.4936079,0.43994504,0.49540934,0.5585241,0.66916466,0.38011494,0.69210166,0.5728315,0.88497865,0.40744427,0.91557205,0.6005926,neutral
0.14951433,0.4828024,0.24012186,0.39399457,0.24554975,0.5763317,0.39895576,0.354855,0.39775595,0.63591546,0.4631499,0.40832436,0.44403,0.5593858,0.49419963,0.43507668,0.493772,0.5526427,0.6699177,0.37625337,0.6945648,0.5700876,0.8837481,0.3968899,0.91255665,0.5972007,neutral
