nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1442174,0.53569806,0.21936491,0.40895048,0.23529153,0.5571963,0.36202544,0.4190339,0.38715973,0.5796753,0.408322,0.53348935,0.3905837,0.6679674,0.48566315,0.4065118,0.4859432,0.5090067,0.68802464,0.4018202,0.69665563,0.62918437,0.87957346,0.35221794,0.9019097,0.6027894,neutral
0.14397092,0.5315541,0.22031252,0.41058415,0.24149026,0.56144595,0.36705995,0.40971795,0.38740847,0.57776684,0.42183006,0.4932164,0.3881306,0.6809418,0.48704365,0.4109709,0.48597258,0.51518846,0.68971014,0.3962998,0.7016389,0.6194699,0.8752187,0.34209156,0.9052426,0.588193,neutral
0.12430659,0.52595055,0.2137546,0.41379657,0.22917873,0.56728673,0.34242177,0.42746642,0.3783935,0.5916323,0.3570515,0.53763175,0.3790329,0.6699501,0.48343512,0.41772652,0.48507747,0.5217116,0.6753146,0.3924443,0.69345415,0.60657156,0.8491422,0.33843958,0.90569776,0.5700417,neutral
0.1270009,0.529581,0.21759233,0.4200608,0.22843346,0.5807454,0.36712006,0.41518953,0.3742027,0.6143954,0.3845597,0.47886816,0.3526106,0.620553,0.485684,0.43421414,0.4848588,0.53609884,0.6626455,0.40087312,0.69480157,0.5961601,0.8366616,0.34114006,0.9030167,0.56005377,neutral
0.14225832,0.57133085,0.22066498,0.45506912,0.22051433,0.616447,0.36664808,0.44778556,0.3790509,0.6529553,0.46582186,0.46392062,0.38782912,0.6778466,0.47747254,0.46411282,0.4707407,0.56114805,0.65097284,0.42541152,0.68635744,0.61702275,0.8201411,0.36364967,0.88906443,0.5788986,neutral
0.11824065,0.5464312,0.21725072,0.4498182,0.21193129,0.6205324,0.36828616,0.41686058,0.37568486,0.6571554,0.46383387,0.44903082,0.38700527,0.64489496,0.47583795,0.45732743,0.47132728,0.55504525,0.6477473,0.4192294,0.68602735,0.60639185,0.81051886,0.35739616,0.888262,0.5582592,neutral
0.12628853,0.5554191,0.21735401,0.45759517,0.21104795,0.6195829,0.36176413,0.41404054,0.37021783,0.6588883,0.45755103,0.44850758,0.39999047,0.63364756,0.46953526,0.46121722,0.4666298,0.5594278,0.6487041,0.419992,0.68413836,0.5944415,0.81244653,0.36627087,0.88600844,0.54919165,neutral
0.119107686,0.54999554,0.20716071,0.4537722,0.20332581,0.6271383,0.35813245,0.40607587,0.35865703,0.66451216,0.4588464,0.43780914,0.40284318,0.6316436,0.46857846,0.45803845,0.46520364,0.5621666,0.64669836,0.42716634,0.68449914,0.583327,0.81352603,0.3772408,0.8820305,0.54322815,neutral
0.119412616,0.5443845,0.20782286,0.43797037,0.2073517,0.6175982,0.36850214,0.38626915,0.3672809,0.6507267,0.46185243,0.4230629,0.38883886,0.62517595,0.47332966,0.44984752,0.46898428,0.55539477,0.6429469,0.4215616,0.6853282,0.55723387,0.8124456,0.38098216,0.88538736,0.5218674,neutral
0.12062517,0.51971537,0.20797558,0.435275,0.20408998,0.6020544,0.35380036,0.38818794,0.35342208,0.64604014,0.40972543,0.44971126,0.39077935,0.61198944,0.46243787,0.44763198,0.46453375,0.5466573,0.6399577,0.42741036,0.67945147,0.5409692,0.8201427,0.38441643,0.8877308,0.50838697,neutral
0.122122146,0.5108405,0.20643415,0.42554295,0.20132115,0.58851075,0.3486059,0.38657102,0.3448612,0.6278651,0.44856355,0.42256066,0.40886462,0.5953688,0.46464282,0.44975516,0.46014494,0.54385877,0.64684564,0.42797342,0.679592,0.5390339,0.8243965,0.39270625,0.888581,0.5068772,neutral
0.122354105,0.5075643,0.21027707,0.4246546,0.20512775,0.5889461,0.35690945,0.39811802,0.34735852,0.62697196,0.42693073,0.45617208,0.41300666,0.5946631,0.4609996,0.45634332,0.45471558,0.55142814,0.6441164,0.43040565,0.6701479,0.5457844,0.84054846,0.39552397,0.87024564,0.5194899,neutral
0.13392133,0.5017269,0.21664187,0.41730982,0.21266931,0.58214676,0.36520067,0.3810793,0.3552702,0.626037,0.43742576,0.45271376,0.42351967,0.5954122,0.46685243,0.4487056,0.4582367,0.5483728,0.6610363,0.4240728,0.6811967,0.5543916,0.85065866,0.39640173,0.88023055,0.5428178,neutral
0.1337819,0.5117667,0.22033203,0.4198831,0.21551742,0.5838173,0.3705652,0.39169586,0.35036233,0.6269482,0.45593238,0.45275897,0.4323101,0.6083093,0.4676194,0.4568345,0.45807746,0.55292594,0.67319787,0.4193608,0.6857898,0.5781983,0.8832299,0.3952533,0.8915373,0.5772425,neutral
0.14129534,0.5119854,0.2262574,0.41288522,0.2192119,0.58983004,0.37553203,0.38936156,0.36510265,0.6276043,0.43227738,0.46474895,0.4303144,0.5930048,0.46921518,0.45128062,0.46055192,0.5535763,0.68236876,0.41944596,0.6853231,0.5911607,0.89204174,0.3875111,0.88345444,0.60029274,neutral
0.14425479,0.5120756,0.22386155,0.41128796,0.21896774,0.59159946,0.36809924,0.38764727,0.36073887,0.62689507,0.4244193,0.4457938,0.42302808,0.6163168,0.47062197,0.45479545,0.46901822,0.552644,0.6800334,0.41832826,0.6723688,0.6054577,0.88643974,0.3767394,0.8786479,0.63344115,neutral
0.14963275,0.5210137,0.2291348,0.41677898,0.22895652,0.6061608,0.37718415,0.39455542,0.38809106,0.6376696,0.360438,0.4671229,0.41696063,0.64751667,0.49290505,0.45509586,0.48512465,0.5621532,0.69741416,0.4119709,0.6902748,0.6352502,0.91879106,0.3676946,0.8996058,0.67649806,neutral
0.16329865,0.5063539,0.2505468,0.40552822,0.25365108,0.59604394,0.40189034,0.39049268,0.41268748,0.6290139,0.49833578,0.43671125,0.45026222,0.582079,0.50874597,0.44475448,0.5044038,0.55159575,0.7076625,0.37982774,0.70268613,0.6334764,0.9001198,0.35053253,0.89118975,0.6903465,neutral
0.15488993,0.49762166,0.24259363,0.4023153,0.24610567,0.600668,0.40507644,0.37408817,0.40852445,0.6305321,0.40089983,0.45886704,0.4275176,0.54502356,0.5140042,0.43520316,0.51643735,0.5559025,0.70247704,0.36508435,0.71682894,0.63728917,0.8977381,0.32172644,0.89376855,0.70418835,neutral
0.15174536,0.5028508,0.25233668,0.4027498,0.2467021,0.6094045,0.41727677,0.38000697,0.4091489,0.6390093,0.43457443,0.45071012,0.40360594,0.5929961,0.5146112,0.44265294,0.5133478,0.5653313,0.71050483,0.36148795,0.7248584,0.643742,0.9003143,0.31487894,0.8926045,0.70707464,neutral
0.15251999,0.51503867,0.2517161,0.4138798,0.24448134,0.6247273,0.41816026,0.37735894,0.40134785,0.6420604,0.43768367,0.47002253,0.42353314,0.5481756,0.51331335,0.4608705,0.5091034,0.5841069,0.71545666,0.36774275,0.73881614,0.64469874,0.89852786,0.30870742,0.91613525,0.7093533,neutral
0.15491822,0.5187375,0.25386906,0.4329833,0.24502441,0.6354071,0.4222182,0.40255406,0.4098501,0.6565121,0.46937826,0.49283016,0.46026084,0.59359056,0.51347065,0.48298335,0.5116165,0.60404736,0.7128845,0.39704552,0.74015224,0.6443176,0.8923221,0.31489217,0.92399013,0.7026762,neutral
0.16740681,0.5328168,0.26291758,0.4507476,0.25156453,0.6424046,0.4350881,0.42520082,0.4061113,0.66351736,0.47617346,0.5066707,0.4610988,0.59348637,0.51549506,0.50498354,0.5143934,0.6240251,0.7258948,0.41862857,0.74806845,0.65001273,0.91012275,0.32410422,0.9334636,0.69291764,neutral
0.17844625,0.53859323,0.26397082,0.4673307,0.25241363,0.6497087,0.43545148,0.44055137,0.40218997,0.6695348,0.4968923,0.50733995,0.4853662,0.6021415,0.53184295,0.5285036,0.52775776,0.6459319,0.73788905,0.43124095,0.7561148,0.6540631,0.925821,0.34803903,0.941236,0.68928576,neutral
